"Step","Freeway-v4__state_of_art_intrinsic__1__1666557898 - charts/mean_episodic_return","Freeway-v4__state_of_art_intrinsic__1__1666557898 - charts/mean_episodic_return__MIN","Freeway-v4__state_of_art_intrinsic__1__1666557898 - charts/mean_episodic_return__MAX"
"131078528","0","0","0"
"131100800","0","0","0"
"131100928","1","1","1"
"131107584","0","0","0"
"131108224","0","0","0"
"131108480","1","1","1"
"131110144","0","0","0"
"131137664","0","0","0"
"131197696","0","0","0"
"131201792","0","0","0"
"131203200","0","0","0"
"131219712","0","0","0"
"131219840","0","0","0"
"131222400","0","0","0"
"131223680","0","0","0"
"131224704","0","0","0"
"131230720","1","1","1"
"131267968","0","0","0"
"131273728","0","0","0"
"131281664","0","0","0"
"131282304","2","2","2"
"131282560","0.3333333432674408","0.3333333432674408","0.3333333432674408"
"131282944","0","0","0"
"131287936","0","0","0"
"131290496","0","0","0"
"131294464","0","0","0"
"131297408","0","0","0"
"131318272","0","0","0"
"131328512","0","0","0"
"131335296","0","0","0"
"131356928","0","0","0"
"131375744","0","0","0"
"131377536","0","0","0"
"131381376","0","0","0"
"131382400","1","1","1"
"131382784","0","0","0"
"131392256","1","1","1"
"131404160","0","0","0"
"131445632","0","0","0"
"131450368","0","0","0"
"131450496","0","0","0"
"131460480","1","1","1"
"131479168","0","0","0"
"131484928","0","0","0"
"131494016","0","0","0"
"131511296","0","0","0"
"131514752","0","0","0"
"131517056","0","0","0"
"131520384","0.5","0.5","0.5"
"131524736","1","1","1"
"131533696","0","0","0"
"131536512","0","0","0"
"131546880","1","1","1"
"131552512","0","0","0"
"131554048","0","0","0"
"131554560","0","0","0"
"131568256","0","0","0"
"131569792","0","0","0"
"131612544","0","0","0"
"131615104","0","0","0"
"131616640","0","0","0"
"131633024","0","0","0"
"131642112","0","0","0"
"131650944","0","0","0"
"131666432","0","0","0"
"131699328","0","0","0"
"131720064","0","0","0"
"131729920","0","0","0"
"131736448","0","0","0"
"131743872","0","0","0"
"131745024","0","0","0"
"131746816","0","0","0"
"131794176","0","0","0"
"131805440","0","0","0"
"131806080","0","0","0"
"131806976","0","0","0"
"131809152","0","0","0"
"131855360","0","0","0"
"131862912","0","0","0"
"131863552","0","0","0"
"131869568","0","0","0"
"131870720","0","0","0"
"131881984","0","0","0"
"131886592","0","0","0"
"131891968","0","0","0"
"131901312","0","0","0"
"131929856","0","0","0"
"131961472","0","0","0"
"131961856","1","1","1"
"131979776","0","0","0"
"131988864","0","0","0"
"131992064","0","0","0"
"131993984","0","0","0"
"131996160","2","2","2"
"132043008","0","0","0"
"132054912","0","0","0"
"132066816","0","0","0"
"132100096","0","0","0"
"132112896","0","0","0"
"132121856","0","0","0"
"132122368","0","0","0"
"132132864","0.5","0.5","0.5"
"132135040","0","0","0"
"132137600","0","0","0"
"132143616","0","0","0"
"132160512","0","0","0"
"132188416","0","0","0"
"132190080","0","0","0"
"132199936","0","0","0"
"132209408","0","0","0"
"132217472","0","0","0"
"132225408","0","0","0"
"132228864","1","1","1"
"132241408","0","0","0"
"132247936","0","0","0"
"132283264","0","0","0"
"132294400","0","0","0"
"132304256","0.5","0.5","0.5"
"132306944","1","1","1"
"132317952","0","0","0"
"132328064","0","0","0"
"132349056","0","0","0"
"132349824","0","0","0"
"132385920","0","0","0"
"132398592","0","0","0"
"132399744","0","0","0"
"132402944","0","0","0"
"132415232","0","0","0"
"132435712","0","0","0"
"132485248","0","0","0"
"132516352","0","0","0"
"132520704","0","0","0"
"132544256","1","1","1"
"132571264","0","0","0"
"132572160","0","0","0"
"132600448","0","0","0"
"132614528","1","1","1"
"132629760","0","0","0"
"132637824","1","1","1"
"132640384","1","1","1"
"132650112","1","1","1"
"132655232","0","0","0"
"132660224","0","0","0"
"132662784","0","0","0"
"132668672","0","0","0"
"132677376","0","0","0"
"132681600","1","1","1"
"132684928","0","0","0"
"132693376","0","0","0"
"132697472","0","0","0"
"132710912","0","0","0"
"132730496","0","0","0"
"132734720","0","0","0"
"132753280","1","1","1"
"132756992","1","1","1"
"132807168","0","0","0"
"132816384","0","0","0"
"132833792","0","0","0"
"132836608","0","0","0"
"132842624","0","0","0"
"132843904","0","0","0"
"132901376","0","0","0"
"132906368","0","0","0"
"132913408","0","0","0"
"132918144","0","0","0"
"132937216","0","0","0"
"132939264","1","1","1"
"132947840","0","0","0"
"132987136","1","1","1"
"132989824","0","0","0"
"133027584","0","0","0"
"133033088","0","0","0"
"133036800","0","0","0"
"133090048","0","0","0"
"133094912","0","0","0"
"133100800","0","0","0"
"133202176","1","1","1"
"133215360","0","0","0"
"133252096","0","0","0"
"133277568","0","0","0"
"133279104","0","0","0"
"133285760","0","0","0"
"133287424","0","0","0"
"133298176","0","0","0"
"133325568","0","0","0"
"133339520","0","0","0"
"133340800","0","0","0"
"133387904","1","1","1"
"133389184","0","0","0"
"133440384","0","0","0"
"133441664","0","0","0"
"133464448","0","0","0"
"133468416","0.5","0.5","0.5"
"133473152","0","0","0"
"133476480","0","0","0"
"133513984","0","0","0"
"133522176","1","1","1"
"133543552","0","0","0"
"133564544","0","0","0"
"133612672","0","0","0"
"133613312","0","0","0"
"133614720","0","0","0"
"133622784","0","0","0"
"133630336","0","0","0"
"133636480","0","0","0"
"133638656","0","0","0"
"133639040","0","0","0"
"133642112","1","1","1"
"133644800","0","0","0"
"133682816","0","0","0"
"133688064","0","0","0"
"133693824","1","1","1"
"133701248","3","3","3"
"133709568","1","1","1"
"133716224","0","0","0"
"133721600","0","0","0"
"133739520","0","0","0"
"133770240","0","0","0"
"133812480","0","0","0"
"133815296","2","2","2"
"133822848","0","0","0"
"133857920","0","0","0"
"133871488","0","0","0"
"133885440","0","0","0"
"133888512","0","0","0"
"133890944","0","0","0"
"133892736","1","1","1"
"133897728","1","1","1"
"133900416","0","0","0"
"133942912","0","0","0"
"133962368","0","0","0"
"133963392","1","1","1"
"133975296","0","0","0"
"133978624","0","0","0"
"133979776","1","1","1"
"133980416","0","0","0"
"133982592","0","0","0"
"133994496","0","0","0"
"134002176","0","0","0"
"134005632","0","0","0"
"134015872","0","0","0"
"134021248","0","0","0"
"134049152","1","1","1"
"134050560","1","1","1"
"134057344","0","0","0"
"134083456","0","0","0"
"134083584","0","0","0"
"134093056","0","0","0"
"134098048","1","1","1"
"134099456","0","0","0"
"134123776","0","0","0"
"134143744","0","0","0"
"134154112","0","0","0"
"134158464","0","0","0"
"134169216","0","0","0"
"134169984","0","0","0"
"134182016","0","0","0"
"134232960","0","0","0"
"134240128","0","0","0"
"134242688","0","0","0"
"134243072","0","0","0"
"134243968","1","1","1"
"134248704","0","0","0"
"134300288","0.5","0.5","0.5"
"134302720","0","0","0"
"134329728","0","0","0"
"134333440","0","0","0"
"134333568","1","1","1"
"134333696","0","0","0"
"134349696","0","0","0"
"134387456","1","1","1"
"134394752","0","0","0"
"134414848","0","0","0"
"134418944","1","1","1"
"134425344","1","1","1"
"134427648","0","0","0"
"134430976","1","1","1"
"134489344","0","0","0"
"134491264","0","0","0"
"134499072","1","1","1"
"134502912","0","0","0"
"134514432","0","0","0"
"134536448","0","0","0"
"134555392","0","0","0"
"134556800","0","0","0"
"134562176","0","0","0"
"134602112","1","1","1"
"134607232","0","0","0"
"134610688","0","0","0"
"134615040","0","0","0"
"134622336","0","0","0"
"134640128","0","0","0"
"134648832","0","0","0"
"134649856","0","0","0"
"134653568","0","0","0"
"134661248","0","0","0"
"134661888","0","0","0"
"134662784","0","0","0"
"134674304","0","0","0"
"134712064","0","0","0"
"134727552","1","1","1"
"134742144","0","0","0"
"134744960","0","0","0"
"134746496","0","0","0"
"134748544","0","0","0"
"134750464","0","0","0"
"134796160","0","0","0"
"134812800","0","0","0"
"134813184","0","0","0"
"134814976","0","0","0"
"134823040","0","0","0"
"134847232","0","0","0"
"134856832","0","0","0"
"134857728","0","0","0"
"134860160","0","0","0"
"134860928","0","0","0"
"134862080","0","0","0"
"134866816","0","0","0"
"134877056","1","1","1"
"134878208","0","0","0"
"134921728","1","1","1"
"134928896","0","0","0"
"134929408","0","0","0"
"134930432","0","0","0"
"134931200","0","0","0"
"134935680","0","0","0"
"134938240","0","0","0"
"134944000","0","0","0"
"134964736","0","0","0"
"134985472","0","0","0"
"134996224","0","0","0"
"135004416","0","0","0"
"135024128","0","0","0"
"135026304","0","0","0"
"135031680","0","0","0"
"135046784","0.5","0.5","0.5"
"135048576","0","0","0"
"135090304","0","0","0"
"135100544","0","0","0"
"135124992","0","0","0"
"135148032","1","1","1"
"135152384","0","0","0"
"135168256","0","0","0"
"135169280","1","1","1"
"135169920","0","0","0"
"135176576","0","0","0"
"135183872","1","1","1"
"135192576","0","0","0"
"135203328","0","0","0"
"135204608","0","0","0"
"135234048","0","0","0"
"135256832","0","0","0"
"135259520","0","0","0"
"135262464","0","0","0"
"135281920","0","0","0"
"135289984","0","0","0"
"135292288","0","0","0"
"135298048","1","1","1"
"135299584","0","0","0"
"135305088","1","1","1"
"135360640","1","1","1"
"135373440","0","0","0"
"135377152","0","0","0"
"135382016","0","0","0"
"135385088","0","0","0"
"135394560","0","0","0"
"135401344","0","0","0"
"135404160","0","0","0"
"135432576","0","0","0"
"135452288","0","0","0"
"135456128","0","0","0"
"135460992","0","0","0"
"135461632","0","0","0"
"135463168","0","0","0"
"135491200","0","0","0"
"135503360","1","1","1"
"135516288","0","0","0"
"135530624","0.6666666865348816","0.6666666865348816","0.6666666865348816"
"135535360","0","0","0"
"135589504","0","0","0"
"135606912","0","0","0"
"135607296","0","0","0"
"135618048","0","0","0"
"135635200","0","0","0"
"135635456","1","1","1"
"135640320","0","0","0"
"135648768","0","0","0"
"135651584","0","0","0"
"135696128","1","1","1"
"135697408","1","1","1"
"135699840","0","0","0"
"135719936","1","1","1"
"135724288","1","1","1"
"135724416","0","0","0"
"135730304","0","0","0"
"135744512","0","0","0"
"135774976","0","0","0"
"135809920","0","0","0"
"135828864","0","0","0"
"135847680","1","1","1"
"135876992","0","0","0"
"135877632","0","0","0"
"135884416","0","0","0"
"135887744","0","0","0"
"135895808","0","0","0"
"135906176","1","1","1"
"135914752","0","0","0"
"135928448","0","0","0"
"135948416","0","0","0"
"135964672","0","0","0"
"135975424","0","0","0"
"135982592","0","0","0"
"135985792","1","1","1"
"136009728","0","0","0"
"136011776","0","0","0"
"136039040","1","1","1"
"136041984","1","1","1"
"136046848","0","0","0"
"136048640","0","0","0"
"136079744","0","0","0"
"136081792","2","2","2"
"136097408","1","1","1"
"136102144","0","0","0"
"136106624","0","0","0"
"136119680","0","0","0"
"136121088","0","0","0"
"136152448","0","0","0"
"136161664","0","0","0"
"136172672","0","0","0"
"136174208","0","0","0"
"136210176","0","0","0"
"136213760","0","0","0"
"136230784","0","0","0"
"136241280","0","0","0"
"136242944","0","0","0"
"136243584","0","0","0"
"136263040","1","1","1"
"136269440","1","1","1"
"136282240","1","1","1"
"136289792","0","0","0"
"136291840","0","0","0"
"136299008","0","0","0"
"136319360","0","0","0"
"136322560","0","0","0"
"136329344","0","0","0"
"136331520","0","0","0"
"136336768","1","1","1"
"136341120","0","0","0"
"136347008","0","0","0"
"136387456","0","0","0"
"136390272","0","0","0"
"136390912","0","0","0"
"136411520","0","0","0"
"136412928","0","0","0"
"136418816","0","0","0"
"136427264","0","0","0"
"136470144","0","0","0"
"136484096","1","1","1"
"136497536","0","0","0"
"136509568","0","0","0"
"136528512","0","0","0"
"136536448","1","1","1"
"136553216","0","0","0"
"136561408","1","1","1"
"136570752","0","0","0"
"136578688","0","0","0"
"136588800","0","0","0"
"136592896","0","0","0"
"136610048","0","0","0"
"136645120","0","0","0"
"136648448","0","0","0"
"136648960","0","0","0"
"136658304","0","0","0"
"136665856","0","0","0"
"136682496","0","0","0"
"136704128","0","0","0"
"136718208","0","0","0"
"136738816","0","0","0"
"136742656","0","0","0"
"136752640","0","0","0"
"136764416","0.5","0.5","0.5"
"136778368","0","0","0"
"136782080","0","0","0"
"136828800","0","0","0"
"136831232","0","0","0"
"136839680","0","0","0"
"136846208","0","0","0"
"136865280","1","1","1"
"136878976","1","1","1"
"136879616","1","1","1"
"136938368","0","0","0"
"136950784","0","0","0"
"136959872","0","0","0"
"136996864","1","1","1"
"136998656","0","0","0"
"136999552","0","0","0"
"137005056","1","1","1"
"137024000","0","0","0"
"137035904","0","0","0"
"137042560","0","0","0"
"137080448","1","1","1"
"137084544","1","1","1"
"137085824","1","1","1"
"137087360","1","1","1"
"137090176","0","0","0"
"137098368","0","0","0"
"137106688","0","0","0"
"137110656","0","0","0"
"137111808","0","0","0"
"137114240","1","1","1"
"137129344","0","0","0"
"137130240","0","0","0"
"137164032","0","0","0"
"137165312","0","0","0"
"137169280","0","0","0"
"137187456","1","1","1"
"137192832","0","0","0"
"137202560","0","0","0"
"137203712","0","0","0"
"137205760","0","0","0"
"137240960","0","0","0"
"137248640","0","0","0"
"137250944","0","0","0"
"137262464","1","1","1"
"137265280","0","0","0"
"137265792","0","0","0"
"137267584","0","0","0"
"137282432","1","1","1"
"137286400","0","0","0"
"137286912","1","1","1"
"137290880","0","0","0"
"137301248","0","0","0"
"137304320","0","0","0"
"137306496","0","0","0"
"137335040","0","0","0"
"137345152","1","1","1"
"137358848","0","0","0"
"137366912","0","0","0"
"137372032","0","0","0"
"137372800","1","1","1"
"137379968","1","1","1"
"137439360","0","0","0"
"137439744","1","1","1"
"137453696","0","0","0"
"137464960","0","0","0"
"137512448","0","0","0"
"137513856","0","0","0"
"137513984","0","0","0"
"137520512","0","0","0"
"137538176","0","0","0"
"137545984","0","0","0"
"137564160","0","0","0"
"137566464","0","0","0"
"137601280","0","0","0"
"137621888","0","0","0"
"137628544","0","0","0"
"137633536","0","0","0"
"137634176","0","0","0"
"137634688","1","1","1"
"137643264","0","0","0"
"137652864","0","0","0"
"137661696","1","1","1"
"137680256","0","0","0"
"137690752","0","0","0"
"137692288","0","0","0"
"137693696","0","0","0"
"137697792","0","0","0"
"137712640","0","0","0"
"137719296","0","0","0"
"137724416","0","0","0"
"137730176","1","1","1"
"137731328","0","0","0"
"137749888","0","0","0"
"137754752","0","0","0"
"137786496","0","0","0"
"137786752","0","0","0"
"137787136","0","0","0"
"137791104","2","2","2"
"137807616","0","0","0"
"137807744","0","0","0"
"137820672","0","0","0"
"137822976","0","0","0"
"137839744","0","0","0"
"137866240","0","0","0"
"137892352","0","0","0"
"137896576","0","0","0"
"137909248","0.5","0.5","0.5"
"137911168","0","0","0"
"137923712","0","0","0"
"137960576","0","0","0"
"137970048","0","0","0"
"137976704","0","0","0"
"137985152","0","0","0"
"138020608","0","0","0"
"138049408","0","0","0"
"138056704","1","1","1"
"138071040","0","0","0"
"138076160","0","0","0"
"138113920","1","1","1"
"138117760","0","0","0"
"138147072","0","0","0"
"138148608","1","1","1"
"138151808","0","0","0"
"138155264","1","1","1"
"138158720","0","0","0"
"138159872","0","0","0"
"138161152","0","0","0"
"138169856","0.6666666865348816","0.6666666865348816","0.6666666865348816"
"138187008","1","1","1"
"138209536","0","0","0"
"138211840","1","1","1"
"138212992","1","1","1"
"138224128","0","0","0"
"138235392","0","0","0"
"138248832","1","1","1"
"138281856","0","0","0"
"138303488","0","0","0"
"138317312","0","0","0"
"138332416","0","0","0"
"138345728","0","0","0"
"138349440","1","1","1"
"138349696","0","0","0"
"138358016","1","1","1"
"138378496","1","1","1"
"138404480","0","0","0"
"138417536","0","0","0"
"138422144","0","0","0"
"138424064","0","0","0"
"138425600","0","0","0"
"138436864","0","0","0"
"138446080","0","0","0"
"138467712","0","0","0"
"138471552","0","0","0"
"138480896","0","0","0"
"138482304","0","0","0"
"138493056","0","0","0"
"138501760","1","1","1"
"138508800","1","1","1"
"138511232","0","0","0"
"138512000","0","0","0"
"138518016","0.5","0.5","0.5"
"138519936","0","0","0"
"138523776","0","0","0"
"138555776","0","0","0"
"138569728","0.5","0.5","0.5"
"138569856","1","1","1"
"138576512","0","0","0"
"138576768","0","0","0"
"138592128","0","0","0"
"138634496","0","0","0"
"138635136","0.5","0.5","0.5"
"138656640","0","0","0"
"138657152","0","0","0"
"138658432","0","0","0"
"138666880","0","0","0"
"138676352","0","0","0"
"138683008","0","0","0"
"138703616","0","0","0"
"138724224","1","1","1"
"138726400","0","0","0"
"138731904","0","0","0"
"138756096","0","0","0"
"138770176","0","0","0"
"138777344","1","1","1"
"138795648","0","0","0"
"138819584","0","0","0"
"138831360","1","1","1"
"138852992","0","0","0"
"138865664","0","0","0"
"138874624","0","0","0"
"138879104","0","0","0"
"138899712","0","0","0"
"138912256","0","0","0"
"138914816","0","0","0"
"138916864","0","0","0"
"138922880","0","0","0"
"138928128","0","0","0"
"138934272","0.3333333432674408","0.3333333432674408","0.3333333432674408"
"138938112","0","0","0"
"138939264","1","1","1"
"138949504","0","0","0"
"138956928","0","0","0"
"138985472","0","0","0"
"138986240","0","0","0"
"138996096","0","0","0"
"139007360","0","0","0"
"139009920","0","0","0"
"139024256","0","0","0"
"139025280","0","0","0"
"139025792","0","0","0"
"139030016","0","0","0"
"139031168","0","0","0"
"139032192","1","1","1"
"139033856","1","1","1"
"139038336","0","0","0"
"139083648","0","0","0"
"139089664","0","0","0"
"139091200","0","0","0"
"139136000","0","0","0"
"139169024","0","0","0"
"139196928","1","1","1"
"139204864","0","0","0"
"139228544","0","0","0"
"139264000","0","0","0"
"139278080","0","0","0"
"139286656","0","0","0"
"139309056","0","0","0"
"139310336","1","1","1"
"139349248","0","0","0"
"139364608","0","0","0"
"139366272","0","0","0"
"139369088","0","0","0"
"139379712","0","0","0"
