"Step","Freeway-v4__my_baseline_intrinsic__1__1664396756 - charts/mean_episodic_return","Freeway-v4__my_baseline_intrinsic__1__1664396756 - charts/mean_episodic_return__MIN","Freeway-v4__my_baseline_intrinsic__1__1664396756 - charts/mean_episodic_return__MAX"
"22175232","0","0","0"
"22178048","1","1","1"
"22179840","2","2","2"
"22182016","1","1","1"
"22257408","4","4","4"
"22258048","1","1","1"
"22259968","0.5","0.5","0.5"
"22331264","2","2","2"
"22338944","1","1","1"
"22341376","2","2","2"
"22347392","1","1","1"
"22355840","1","1","1"
"22358784","0","0","0"
"22420096","1","1","1"
"22427264","0.3333333432674408","0.3333333432674408","0.3333333432674408"
"22433536","0","0","0"
"22438016","1","1","1"
"22440192","0","0","0"
"22443392","0","0","0"
"22445568","1","1","1"
"22508160","0","0","0"
"22511872","0","0","0"
"22513408","0","0","0"
"22522752","1","1","1"
"22535936","0","0","0"
"22590848","1","1","1"
"22602112","0","0","0"
"22609792","0.5","0.5","0.5"
"22609920","0.5","0.5","0.5"
"22610944","2","2","2"
"22613120","0","0","0"
"22690816","0","0","0"
"22701952","0","0","0"
"22714752","0","0","0"
"22766464","0","0","0"
"22772096","0","0","0"
"22776704","0.3333333432674408","0.3333333432674408","0.3333333432674408"
"22777216","0","0","0"
"22784768","0","0","0"
"22787712","0","0","0"
"22853504","0","0","0"
"22858880","0.3333333432674408","0.3333333432674408","0.3333333432674408"
"22861056","0","0","0"
"22872704","0","0","0"
"22881536","0","0","0"
"22939008","0","0","0"
"22950144","0","0","0"
"23029760","0","0","0"
"23038976","0","0","0"
"23044864","0","0","0"
"23049728","0.5","0.5","0.5"
"23109504","0","0","0"
"23111808","0","0","0"
"23133312","0","0","0"
"23208192","0","0","0"
"23214208","0","0","0"
"23214464","0","0","0"
"23219072","0","0","0"
"23296000","0","0","0"
"23303424","0","0","0"
"23379072","0","0","0"
"23380736","0","0","0"
"23387008","0","0","0"
"23390976","0","0","0"
"23394048","0","0","0"
"23395712","0","0","0"
"23409024","0","0","0"
"23459200","0","0","0"
"23469952","0","0","0"
"23470080","0","0","0"
"23473792","0","0","0"
"23476480","1","1","1"
"23483520","0","0","0"
"23554176","0","0","0"
"23556480","0","0","0"
"23558016","0","0","0"
"23559680","0","0","0"
"23560576","0","0","0"
"23564160","0","0","0"
"23564672","0","0","0"
"23567488","0","0","0"
"23572096","0","0","0"
"23574656","0","0","0"
"23631360","0","0","0"
"23633280","0","0","0"
"23649792","0","0","0"
"23723264","0","0","0"
"23729920","0","0","0"
"23734656","0","0","0"
"23812480","0","0","0"
"23814912","0","0","0"
"23816576","0","0","0"
"23825920","0","0","0"
"23835904","0","0","0"
"23896320","0","0","0"
"23901312","0","0","0"
"23904256","0","0","0"
"23904384","0","0","0"
"23919616","0","0","0"
"23920640","0","0","0"
"23990656","0","0","0"
"23992192","0","0","0"
"24000768","0","0","0"
"24006400","0","0","0"
"24075392","0","0","0"
"24080512","0","0","0"
"24084864","0","0","0"
"24157440","0","0","0"
"24161536","0","0","0"
"24164608","0","0","0"
"24180096","0","0","0"
"24189184","0","0","0"
"24238720","0","0","0"
"24242432","0","0","0"
"24243456","0","0","0"
"24249856","0","0","0"
"24250752","0","0","0"
"24253184","0","0","0"
"24255872","0","0","0"
"24329216","0","0","0"
"24348416","0","0","0"
"24352128","0","0","0"
"24438656","0","0","0"
"24439296","0","0","0"
"24440960","0","0","0"
"24441472","0","0","0"
"24450304","0","0","0"
"24509824","0","0","0"
"24512000","0","0","0"
"24514048","0","0","0"
"24607232","0","0","0"
"24607744","0","0","0"
"24611328","0","0","0"
"24614272","0","0","0"
"24676992","0","0","0"
"24682624","0","0","0"
"24689920","0","0","0"
"24692864","0","0","0"
"24698752","0","0","0"
"24711168","0","0","0"
"24763648","0","0","0"
"24775040","0","0","0"
"24780288","0","0","0"
"24794880","0","0","0"
"24853504","0","0","0"
"24857344","0","0","0"
"24859136","0","0","0"
"24863616","0","0","0"
"24878080","0","0","0"
"24948480","0","0","0"
"24951040","0","0","0"
"24955008","0","0","0"
"24963456","0","0","0"
"24973568","0","0","0"
"25025792","0","0","0"
"25044352","0","0","0"
"25045120","0","0","0"
"25123072","0","0","0"
"25128320","0","0","0"
"25134080","0","0","0"
"25209600","0","0","0"
"25224832","0","0","0"
"25284352","1","1","1"
"25298432","0","0","0"
"25300096","0","0","0"
"25302400","0","0","0"
"25307136","0","0","0"
"25307264","0","0","0"
"25307776","0","0","0"
"25371392","0","0","0"
"25371520","0","0","0"
"25385856","0","0","0"
"25388032","0","0","0"
"25389184","0","0","0"
"25393280","0","0","0"
"25393408","0","0","0"
"25407360","0","0","0"
"25458432","0","0","0"
"25481856","0","0","0"
"25492992","0","0","0"
"25576320","0","0","0"
"25634176","0","0","0"
"25643904","0","0","0"
"25644800","0","0","0"
"25645696","0","0","0"
"25649536","0","0","0"
"25659648","0","0","0"
"25659776","0","0","0"
"25719808","0","0","0"
"25727360","0","0","0"
"25734272","0","0","0"
"25734400","0","0","0"
"25749504","0","0","0"
"25816192","0","0","0"
"25817088","0","0","0"
"25820544","0","0","0"
"25826944","0","0","0"
"25829120","0","0","0"
"25904384","0","0","0"
"25909120","0","0","0"
"25925760","0","0","0"
"25981056","0","0","0"
"25989248","0","0","0"
"25990656","0.3333333432674408","0.3333333432674408","0.3333333432674408"
"25998592","1","1","1"
"25999488","0","0","0"
"25999872","0","0","0"
"26001280","0","0","0"
"26076032","0.5","0.5","0.5"
"26083968","0","0","0"
"26084992","0","0","0"
"26093440","0","0","0"
"26164736","0","0","0"
"26171648","0","0","0"
"26174208","0","0","0"
"26179840","1","1","1"
"26250112","0","0","0"
"26267392","0","0","0"
"26269568","0","0","0"
"26347904","0","0","0"
"26363008","0","0","0"
"26364416","0","0","0"
"26528896","0","0","0"
"26579968","0","0","0"
"26595840","0","0","0"
"26605696","0","0","0"
"26688768","0","0","0"
"26690816","0","0","0"
"26701696","0","0","0"
"26762880","0","0","0"
"26780288","0","0","0"
"26793216","0","0","0"
"26793600","0","0","0"
"26856448","0","0","0"
"26860032","0","0","0"
"26864128","0","0","0"
"26866560","0","0","0"
"26867072","0","0","0"
"26876416","0","0","0"
"26938624","0","0","0"
"26939008","0","0","0"
"26940800","0","0","0"
"26943744","0","0","0"
"26948480","0","0","0"
"26949888","1","1","1"
"26951424","0","0","0"
"26952960","0","0","0"
"26955776","0","0","0"
"26967040","0","0","0"
"26972672","0","0","0"
"27022720","0.5","0.5","0.5"
"27024000","1","1","1"
"27038464","0","0","0"
"27038848","1.5","1.5","1.5"
"27059200","0","0","0"
"27110016","0","0","0"
"27117440","0","0","0"
"27120640","0","0","0"
"27130752","1","1","1"
"27147264","0","0","0"
"27198336","0","0","0"
"27204992","0","0","0"
"27225856","1","1","1"
"27296896","0","0","0"
"27299840","0","0","0"
"27301760","0","0","0"
"27379968","1.5","1.5","1.5"
"27396224","3","3","3"
"27413120","1","1","1"
"27464448","0","0","0"
"27465856","2","2","2"
"27474816","4","4","4"
"27548160","1","1","1"
"27549568","2","2","2"
"27553920","1","1","1"
"27554304","0","0","0"
"27560960","1","1","1"
"27563904","1","1","1"
"27564800","1","1","1"
"27577600","0","0","0"
"27645696","1.5","1.5","1.5"
"27653120","0.5","0.5","0.5"
"27658880","0","0","0"
"27740416","0","0","0"
"27741568","0","0","0"
"27742336","0","0","0"
"27744128","0","0","0"
"27820672","0","0","0"
"27831808","1","1","1"
"27832448","0","0","0"
"27897088","0","0","0"
"27902848","0","0","0"
"27908224","0","0","0"
"27998336","0","0","0"
"27998848","0","0","0"
"27999488","0","0","0"
"28006656","0","0","0"
"28072320","0","0","0"
"28078208","0","0","0"
"28083584","0","0","0"
"28084352","0","0","0"
"28103680","0","0","0"
"28149504","0","0","0"
"28173568","0","0","0"
"28249600","0","0","0"
"28268032","1","1","1"
"28272128","0.5","0.5","0.5"
"28328960","2","2","2"
"28337024","0","0","0"
"28339840","0.25","0.25","0.25"
"28342144","0","0","0"
"28423808","1","1","1"
"28428672","1","1","1"
"28430592","0","0","0"
"28434432","1","1","1"
"28435072","0.5","0.5","0.5"
"28445184","0","0","0"
"28517632","0.5","0.5","0.5"
"28519296","0","0","0"
"28520064","0","0","0"
"28587136","0","0","0"
"28587520","0","0","0"
"28596864","0","0","0"
"28599296","0","0","0"
"28599680","0","0","0"
"28602240","0","0","0"
"28613504","0","0","0"
"28620544","0","0","0"
"28683776","0","0","0"
"28688768","0","0","0"
"28689408","0","0","0"
"28695424","1","1","1"
"28707712","0","0","0"
"28772992","0","0","0"
"28774144","0","0","0"
"28848896","0","0","0"
"28855168","1","1","1"
"28857088","0","0","0"
"28867840","0","0","0"
"28873600","2","2","2"
"28875264","0","0","0"
"28889600","1","1","1"
"28936320","2","2","2"
"28945536","0.6666666865348816","0.6666666865348816","0.6666666865348816"
"29026048","0","0","0"
"29032576","0","0","0"
"29033472","0.5","0.5","0.5"
"29037568","0","0","0"
"29037824","0.3333333432674408","0.3333333432674408","0.3333333432674408"
"29040896","0","0","0"
"29053824","0","0","0"
"29055232","0","0","0"
"29123712","0","0","0"
"29125120","0","0","0"
"29131648","0.5","0.5","0.5"
"29142784","0","0","0"
"29145856","0","0","0"
"29207552","0","0","0"
"29207936","0","0","0"
"29216512","0","0","0"
"29229184","0","0","0"
"29299584","0","0","0"
"29300608","0","0","0"
"29303808","0","0","0"
"29323264","0","0","0"
"29379456","0","0","0"
"29384192","1","1","1"
"29385984","0","0","0"
"29396352","0","0","0"
"29399808","0","0","0"
"29401344","0","0","0"
"29455104","1","1","1"
"29458304","0","0","0"
"29464192","0","0","0"
"29467904","0","0","0"
"29475840","1","1","1"
"29476736","0","0","0"
"29482624","0","0","0"
"29487104","0","0","0"
"29488512","0","0","0"
"29550976","0","0","0"
"29560448","0.6666666865348816","0.6666666865348816","0.6666666865348816"
"29565312","0","0","0"
"29569408","2","2","2"
"29569792","0","0","0"
"29576832","0","0","0"
"29628800","0","0","0"
"29638400","0","0","0"
"29643392","1","1","1"
"29645312","1","1","1"
"29660416","1","1","1"
"29663616","1","1","1"
"29717376","0","0","0"
"29730816","1.5","1.5","1.5"
"29732480","0","0","0"
"29733760","0","0","0"
"29735680","1","1","1"
"29744512","0","0","0"
"29747968","1","1","1"
"29900928","0","0","0"
"29909120","0","0","0"
"29976320","0","0","0"
"29993856","0","0","0"
"30004096","0","0","0"
"30011904","0.5","0.5","0.5"
"30074624","1","1","1"
"30080128","3.5","3.5","3.5"
"30095872","1","1","1"
"30151552","1","1","1"
"30166656","1","1","1"
"30169728","0.5","0.5","0.5"
"30169984","0","0","0"
"30170112","1","1","1"
"30175744","1","1","1"
"30244736","1","1","1"
"30246016","1","1","1"
"30249984","2","2","2"
"30251776","2","2","2"
"30254208","0","0","0"
"30258304","1.5","1.5","1.5"
"30261632","3","3","3"
"30270976","1.3333333730697632","1.3333333730697632","1.3333333730697632"
"30276992","0","0","0"
"30340736","2","2","2"
"30363520","1","1","1"
"30425216","1","1","1"
"30438016","0","0","0"
"30440448","0","0","0"
"30501120","1","1","1"
"30510336","1","1","1"
"30515712","0.5","0.5","0.5"
"30518528","0","0","0"
"30519040","0","0","0"
"30521216","0","0","0"
"30522368","0","0","0"
"30532096","0.5","0.5","0.5"
"30593280","0","0","0"
"30593408","0","0","0"
"30594688","0","0","0"
"30597248","0","0","0"
"30599040","0","0","0"
"30606464","0","0","0"
"30607744","0","0","0"
"30608768","1","1","1"
"30670592","0","0","0"
"30683264","0","0","0"
"30686336","0","0","0"
"30688768","0","0","0"
"30696064","1","1","1"
"30762112","0","0","0"
"30768896","0","0","0"
"30775808","0","0","0"
"30778112","0","0","0"
"30778624","0","0","0"
"30783104","0","0","0"
"30793344","0","0","0"
"30835840","0","0","0"
"30849152","0","0","0"
"30855424","0","0","0"
"30870016","0","0","0"
"30876160","0","0","0"
"30883200","0","0","0"
"30936832","0","0","0"
"30949248","0","0","0"
"30973568","0","0","0"
"31030400","0","0","0"
"31040640","0","0","0"
"31125376","0","0","0"
"31206144","0","0","0"
"31224576","0","0","0"
"31286656","1","1","1"
"31291648","0","0","0"
"31292544","0","0","0"
"31294976","0","0","0"
"31306112","0","0","0"
"31372928","0","0","0"
"31376000","0","0","0"
"31378432","0","0","0"
"31380096","0","0","0"
"31451264","0","0","0"
"31469824","0","0","0"
"31571840","1","1","1"
"31572992","0","0","0"
"31639936","0","0","0"
"31640064","0","0","0"
"31643648","0","0","0"
"31665408","1","1","1"
"31726464","1","1","1"
"31729152","0","0","0"
"31741824","0","0","0"
"31804032","0","0","0"
"31817600","0","0","0"
"31833728","0","0","0"
"31892480","0","0","0"
"31899904","0","0","0"
"31904000","0","0","0"
"31915776","0","0","0"
"31986688","0","0","0"
"32009344","0","0","0"
"32083584","0","0","0"
"32084608","0","0","0"
"32157056","0","0","0"
"32182272","0","0","0"
"32240512","0","0","0"
"32250240","0","0","0"
"32252928","1","1","1"
"32254592","0","0","0"
"32257280","0","0","0"
"32259968","0","0","0"
"32265984","0","0","0"
"32325120","1","1","1"
"32334720","0","0","0"
"32335744","0","0","0"
"32335872","0","0","0"
"32339328","0.5","0.5","0.5"
"32342272","0","0","0"
"32422912","0","0","0"
"32424192","0","0","0"
"32424576","0","0","0"
"32503552","0","0","0"
"32508800","0","0","0"
"32510208","0","0","0"
"32516992","0","0","0"
"32521984","0","0","0"
"32524160","0.5","0.5","0.5"
"32526976","0","0","0"
"32528128","0","0","0"
"32609280","0","0","0"
"32617856","0","0","0"
"32621312","0","0","0"
"32683904","0","0","0"
"32689152","0","0","0"
"32707712","0","0","0"
"32769920","0","0","0"
"32774912","0","0","0"
"32796416","0","0","0"
"32858752","0","0","0"
"32859520","0","0","0"
"32859904","0","0","0"
"32860672","0","0","0"
"32861824","0","0","0"
"32862848","0","0","0"
"32866048","0","0","0"
"32877312","0","0","0"
"32877696","0","0","0"
"32878848","0","0","0"
"32931712","0","0","0"
"32939008","0","0","0"
"32942592","0","0","0"
"32948224","0","0","0"
"32949888","0","0","0"
"32950272","0","0","0"
"32955776","0","0","0"
"32968960","0","0","0"
"33028736","0","0","0"
"33030144","0","0","0"
"33034112","0","0","0"
"33040896","1","1","1"
"33041024","0","0","0"
"33052800","1","1","1"
"33065344","0","0","0"
"33112192","0","0","0"
"33115776","0.5","0.5","0.5"
"33129728","1","1","1"
"33142528","0","0","0"
"33193728","1","1","1"
"33208448","0","0","0"
"33210368","0","0","0"
"33212544","0","0","0"
"33234048","0","0","0"
"33281280","0","0","0"
"33284864","0","0","0"
"33299328","1","1","1"
"33311232","0","0","0"
"33312640","0","0","0"
"33319296","0","0","0"
"33373696","0","0","0"
"33380736","0","0","0"
"33389312","1","1","1"
"33389952","0","0","0"
"33393408","0","0","0"
"33397248","0","0","0"
"33398528","1","1","1"
"33414400","0","0","0"
"33457024","1","1","1"
"33458816","1","1","1"
"33472256","1","1","1"
"33476992","0","0","0"
"33477120","0","0","0"
"33477888","0","0","0"
"33479168","0","0","0"
"33486848","1","1","1"
"33491840","0","0","0"
"33539072","1","1","1"
"33564160","0","0","0"
"33575552","1","1","1"
"33628160","2.5","2.5","2.5"
"33650560","4","4","4"
"33651200","5","5","5"
"33656064","3","3","3"
"33720320","2","2","2"
"33722240","0","0","0"
"33728256","0.6666666865348816","0.6666666865348816","0.6666666865348816"
"33729792","0","0","0"
"33743360","2","2","2"
"33754368","1","1","1"
"33806720","1.5","1.5","1.5"
"33812480","0","0","0"
"33824384","2","2","2"
"33833600","1","1","1"
"33886976","1","1","1"
"33889920","1","1","1"
"33894272","0","0","0"
"33898368","0","0","0"
"33904128","2","2","2"
"33905536","2","2","2"
"33906944","0","0","0"
"33912192","3","3","3"
"33914368","1","1","1"
"33916160","0","0","0"
"33980160","1","1","1"
"33990784","0","0","0"
"33993600","1","1","1"
"33999744","1","1","1"
"34002688","2","2","2"
"34007040","0","0","0"
"34010752","1","1","1"
"34018432","0","0","0"
"34070656","1","1","1"
"34076288","0","0","0"
"34078208","0","0","0"
"34078464","0","0","0"
"34086016","0","0","0"
"34158848","1.5","1.5","1.5"
"34162560","0","0","0"
"34172800","0","0","0"
"34196608","0","0","0"
"34245632","0","0","0"
"34269824","1","1","1"
"34270720","0","0","0"
"34275840","1","1","1"
"34321920","0","0","0"
"34336768","1","1","1"
"34340096","0","0","0"
"34359680","0","0","0"
"34429184","1","1","1"
"34430848","2","2","2"
"34436736","0","0","0"
"34439808","1","1","1"
"34501120","0.5","0.5","0.5"
"34506752","0","0","0"
"34516096","0","0","0"
"34518272","1","1","1"
"34528128","3","3","3"
"34529408","2","2","2"
"34599936","0","0","0"
"34681472","3","3","3"
"34683776","2","2","2"
"34684800","2","2","2"
"34686976","1","1","1"
"34689920","1.3333333730697632","1.3333333730697632","1.3333333730697632"
"34709120","1","1","1"
"34761984","4","4","4"
"34766592","3","3","3"
"34768000","4","4","4"
"34777600","5","5","5"
"34777984","2","2","2"
"34798720","5","5","5"
"34802560","3","3","3"
"34850048","3","3","3"
"34851584","2","2","2"
"34853504","4","4","4"
"34864128","0.5","0.5","0.5"
"34868352","1.5","1.5","1.5"
"34878080","2","2","2"
"34885504","2","2","2"
"34925056","0","0","0"
"34946304","1","1","1"
"34951680","0","0","0"
"34952832","0.5","0.5","0.5"
"34955520","2","2","2"
"34961408","3","3","3"
"35029248","9","9","9"
"35029888","5","5","5"
"35030656","4","4","4"
"35035904","3","3","3"
"35052928","4","4","4"
"35053568","3","3","3"
"35118336","7","7","7"
"35120512","7","7","7"
"35123456","5","5","5"
"35126912","4","4","4"
"35129216","5","5","5"
"35196672","2","2","2"
"35205632","3.5","3.5","3.5"
"35226368","0","0","0"
"35282432","4","4","4"
"35288320","2.5","2.5","2.5"
"35313536","5","5","5"
"35380992","2.5","2.5","2.5"
"35383680","0","0","0"
"35394560","2","2","2"
"35396608","4","4","4"
"35448064","4","4","4"
"35461120","2","2","2"
"35469312","2","2","2"
"35474816","1","1","1"
"35499136","0","0","0"
"35551616","2","2","2"
"35554176","1","1","1"
"35559296","0.6666666865348816","0.6666666865348816","0.6666666865348816"
"35564288","2","2","2"
"35574784","0","0","0"
"35576064","0","0","0"
"35636608","2","2","2"
"35637120","1","1","1"
"35640320","1","1","1"
"35640960","0","0","0"
"35641088","0","0","0"
"35641600","2","2","2"
"35642752","1","1","1"
"35655680","1","1","1"
"35667968","2","2","2"
"35727232","0","0","0"
"35739136","0","0","0"
"35745152","0","0","0"
"35745664","0","0","0"
"35749248","0","0","0"
"35807232","0","0","0"
"35815552","0","0","0"
"35823104","0","0","0"
"35825792","0","0","0"
"35832192","0","0","0"
"35834624","0","0","0"
"35883008","0","0","0"
"35908352","0","0","0"
"35920256","0","0","0"
"35977216","0","0","0"
"35985536","0","0","0"
"35988864","0","0","0"
"35996672","0","0","0"
"36003968","0","0","0"
"36070144","0","0","0"
"36073728","0","0","0"
"36074112","0","0","0"
"36080384","0","0","0"
"36084224","0","0","0"
"36084864","0","0","0"
"36087168","0","0","0"
"36099968","0","0","0"
"36158208","0","0","0"
"36159488","0","0","0"
"36233856","0","0","0"
"36244736","0","0","0"
"36249856","0","0","0"
"36252800","0","0","0"
"36253568","0","0","0"
"36258304","0","0","0"
"36274688","0","0","0"
"36332800","0","0","0"
"36334848","0","0","0"
"36335616","0","0","0"
"36338432","0","0","0"
"36353536","0","0","0"
"36353792","0","0","0"
"36362240","0","0","0"
"36430464","0","0","0"
"36430976","0","0","0"
"36431360","0","0","0"
"36436224","0","0","0"
"36437888","0","0","0"
"36438272","0","0","0"
"36444672","0","0","0"
"36500096","0","0","0"
"36502912","0","0","0"
"36512768","0","0","0"
"36518528","0","0","0"
"36533760","0","0","0"
"36577408","0","0","0"
"36609920","0","0","0"
"36622976","0","0","0"
"36675584","0","0","0"
"36679808","0","0","0"
"36681088","0","0","0"
"36687872","0","0","0"
"36689152","0","0","0"
"36760448","0","0","0"
"36763136","0","0","0"
"36771328","0","0","0"
"36774656","0","0","0"
"36853760","0","0","0"
"36854528","0","0","0"
"36855168","0","0","0"
"36862080","0","0","0"
"36879360","0","0","0"
"36949632","0","0","0"
"36950272","0","0","0"
"36954624","0","0","0"
"37025024","0","0","0"
"37045248","0","0","0"
"37058688","0","0","0"
"37107968","0","0","0"
"37120896","0","0","0"
"37125504","1","1","1"
"37131648","0","0","0"
"37144064","0","0","0"
"37201024","0","0","0"
"37206400","0","0","0"
"37211648","0","0","0"
"37228160","0","0","0"
"37238528","0","0","0"
"37279104","0","0","0"
"37286912","0","0","0"
"37294464","0","0","0"
